itemId,city,quality,sellOrderPrice,sellOrderPriceDate,buyOrderPrice,buyOrderPriceDate,primaryResource,primaryResourceAmount,secondaryResource,secondaryResourceAmount,bonusCity
T6_2H_KNUCKLES_SET1,"Black Market",2,96975,2022-10-17T21:15:00,43645,2022-10-17T21:15:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET1@1,"Black Market",2,154769,2022-10-17T20:25:00,126462,2022-10-17T20:25:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET1@2,"Black Market",2,459999,2022-10-18T09:10:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,686394,2022-10-18T16:50:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET1,"Black Market",2,244968,2022-10-18T16:45:00,105385,2022-10-18T16:30:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET1@1,"Black Market",2,487955,2022-10-18T09:10:00,102357,2022-10-18T09:10:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,830898,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,2023056,2022-10-17T21:30:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET1,"Black Market",2,591000,2022-10-18T13:25:00,385344,2022-10-18T14:05:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET1@1,"Black Market",2,1209998,2022-10-18T09:05:00,975402,2022-10-18T14:10:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET1@2,"Black Market",2,0,0001-01-01T00:00:00,650268,2022-10-18T09:15:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET1@3,"Black Market",2,0,0001-01-01T00:00:00,818873,2022-10-18T09:05:00,metalBar,12,leather,20,Caerleon
T2_2H_KNUCKLES_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T3_2H_KNUCKLES_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET2@1,"Black Market",2,10914,2022-10-18T14:55:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET2,"Black Market",2,25997,2022-10-18T16:30:00,15060,2022-10-18T16:30:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET2@1,"Black Market",2,42935,2022-10-17T20:55:00,9030,2022-10-17T20:55:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,307071,2022-10-17T19:05:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET2,"Black Market",2,92998,2022-10-17T20:25:00,34615,2022-10-17T20:25:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET2@1,"Black Market",2,159958,2022-10-17T21:15:00,159583,2022-10-17T21:15:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,367281,2022-10-18T00:50:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,915192,2022-10-18T13:35:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET2,"Black Market",2,245448,2022-10-18T16:50:00,84308,2022-10-18T16:50:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET2@1,"Black Market",2,0,0001-01-01T00:00:00,240840,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,710478,2022-10-18T06:50:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,1878552,2022-10-18T14:10:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET2,"Black Market",2,0,0001-01-01T00:00:00,240840,2022-10-18T14:05:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET2@1,"Black Market",2,0,0001-01-01T00:00:00,1131948,2022-10-18T14:10:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET2@2,"Black Market",2,0,0001-01-01T00:00:00,2528820,2022-10-18T14:35:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET2@3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T2_2H_KNUCKLES_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T3_2H_KNUCKLES_SET3,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET3,"Black Market",2,0,0001-01-01T00:00:00,376,2022-10-17T19:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET3@1,"Black Market",2,0,0001-01-01T00:00:00,10542,2022-10-18T14:55:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T4_2H_KNUCKLES_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,174638,2022-10-18T16:10:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET3,"Black Market",2,25076,2022-10-17T20:55:00,21837,2022-10-17T20:50:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET3@1,"Black Market",2,40970,2022-10-17T20:55:00,12040,2022-10-17T20:55:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,leather,20,Caerleon
T5_2H_KNUCKLES_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,313092,2022-10-18T14:40:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET3,"Black Market",2,93850,2022-10-17T21:15:00,27090,2022-10-17T21:35:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET3@1,"Black Market",2,165986,2022-10-17T21:15:00,24088,2022-10-17T21:15:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,415449,2022-10-18T00:50:00,metalBar,12,leather,20,Caerleon
T6_2H_KNUCKLES_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,674352,2022-10-18T16:50:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET3,"Black Market",2,247768,2022-10-18T09:40:00,27099,2022-10-18T09:40:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET3@1,"Black Market",2,0,0001-01-01T00:00:00,487701,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,1156032,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T7_2H_KNUCKLES_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,2528820,2022-10-18T11:15:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET3,"Black Market",2,0,0001-01-01T00:00:00,355239,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET3@1,"Black Market",2,0,0001-01-01T00:00:00,758646,2022-10-18T06:55:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET3@2,"Black Market",2,0,0001-01-01T00:00:00,1950804,2022-10-18T14:35:00,metalBar,12,leather,20,Caerleon
T8_2H_KNUCKLES_SET3@3,"Black Market",2,0,0001-01-01T00:00:00,4190703,2022-10-18T17:00:00,metalBar,12,leather,20,Caerleon
T2_2H_CROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,planks,20,Bridgewatch
T3_2H_CROSSBOW,"Black Market",2,3966,2022-10-18T06:40:00,3008,2022-10-18T14:05:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,376,2022-10-18T14:20:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOW@1,"Black Market",2,0,0001-01-01T00:00:00,3012,2022-10-18T14:20:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,37625,2022-10-18T14:20:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,147539,2022-10-18T14:20:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOW,"Black Market",2,18876,2022-10-17T20:50:00,18072,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOW@1,"Black Market",2,0,0001-01-01T00:00:00,25585,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,12044,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,234819,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOW,"Black Market",2,54452,2022-10-17T20:15:00,31605,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOW@1,"Black Market",2,102967,2022-10-17T20:15:00,30110,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOW@2,"Black Market",2,331144,2022-10-18T09:40:00,42147,2022-10-17T20:40:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,722520,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOW,"Black Market",2,127000,2022-10-18T09:40:00,93341,2022-10-18T14:25:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOW@1,"Black Market",2,322000,2022-10-18T09:10:00,264924,2022-10-18T09:15:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,361260,2022-10-18T09:15:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,1059696,2022-10-18T09:15:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,96336,2022-10-18T06:55:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOW@1,"Black Market",2,0,0001-01-01T00:00:00,674352,2022-10-18T06:50:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,1637712,2022-10-18T14:35:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,2697464,2022-10-18T14:10:00,metalBar,12,planks,20,Bridgewatch
T2_2H_CROSSBOWLARGE,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,planks,20,Bridgewatch
T3_2H_CROSSBOWLARGE,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOWLARGE,"Black Market",2,6858,2022-10-17T20:10:00,4512,2022-10-18T14:40:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOWLARGE@1,"Black Market",2,17932,2022-10-17T18:40:00,7530,2022-10-18T14:40:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOWLARGE@2,"Black Market",2,40766,2022-10-18T13:30:00,4515,2022-10-18T14:40:00,metalBar,12,planks,20,Bridgewatch
T4_2H_CROSSBOWLARGE@3,"Black Market",2,0,0001-01-01T00:00:00,6022,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOWLARGE,"Black Market",2,18650,2022-10-18T16:55:00,8283,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOWLARGE@1,"Black Market",2,34988,2022-10-17T20:50:00,13545,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOWLARGE@2,"Black Market",2,0,0001-01-01T00:00:00,60220,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T5_2H_CROSSBOWLARGE@3,"Black Market",2,0,0001-01-01T00:00:00,168588,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOWLARGE,"Black Market",2,61998,2022-10-18T14:55:00,7525,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOWLARGE@1,"Black Market",2,102737,2022-10-17T21:10:00,81297,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOWLARGE@2,"Black Market",2,0,0001-01-01T00:00:00,174609,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T6_2H_CROSSBOWLARGE@3,"Black Market",2,0,0001-01-01T00:00:00,156546,2022-10-18T03:35:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOWLARGE,"Black Market",2,0,0001-01-01T00:00:00,75275,2022-10-18T06:50:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOWLARGE@1,"Black Market",2,311110,2022-10-18T16:55:00,210735,2022-10-18T06:50:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOWLARGE@2,"Black Market",2,0,0001-01-01T00:00:00,36126,2022-10-18T06:50:00,metalBar,12,planks,20,Bridgewatch
T7_2H_CROSSBOWLARGE@3,"Black Market",2,0,0001-01-01T00:00:00,96336,2022-10-18T06:50:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOWLARGE,"Black Market",2,0,0001-01-01T00:00:00,307071,2022-10-18T14:05:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOWLARGE@1,"Black Market",2,0,0001-01-01T00:00:00,240840,2022-10-18T06:55:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOWLARGE@2,"Black Market",2,0,0001-01-01T00:00:00,1372788,2022-10-18T06:55:00,metalBar,12,planks,20,Bridgewatch
T8_2H_CROSSBOWLARGE@3,"Black Market",2,0,0001-01-01T00:00:00,3034647,2022-10-18T14:10:00,metalBar,12,planks,20,Bridgewatch
T2_MAIN_1HCROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,8,planks,16,Bridgewatch
T3_MAIN_1HCROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,0,0001-01-01T00:00:00,metalBar,8,planks,16,Bridgewatch
T4_MAIN_1HCROSSBOW,"Black Market",2,3974,2022-10-18T07:40:00,3948,2022-10-18T07:40:00,metalBar,8,planks,16,Bridgewatch
T4_MAIN_1HCROSSBOW@1,"Black Market",2,8500,2022-10-18T05:20:00,564,2022-10-18T05:20:00,metalBar,8,planks,16,Bridgewatch
T4_MAIN_1HCROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,18064,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T4_MAIN_1HCROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,27096,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T5_MAIN_1HCROSSBOW,"Black Market",2,14475,2022-10-17T20:10:00,6204,2022-10-17T20:40:00,metalBar,8,planks,16,Bridgewatch
T5_MAIN_1HCROSSBOW@1,"Black Market",2,28860,2022-10-17T21:05:00,21451,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T5_MAIN_1HCROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,56450,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T5_MAIN_1HCROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,320636,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T6_MAIN_1HCROSSBOW,"Black Market",2,39949,2022-10-17T21:25:00,24838,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T6_MAIN_1HCROSSBOW@1,"Black Market",2,94695,2022-10-17T20:45:00,4516,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T6_MAIN_1HCROSSBOW@2,"Black Market",2,299973,2022-10-17T18:35:00,221284,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T6_MAIN_1HCROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,45160,2022-10-18T03:35:00,metalBar,8,planks,16,Bridgewatch
T7_MAIN_1HCROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,47418,2022-10-18T06:50:00,metalBar,8,planks,16,Bridgewatch
T7_MAIN_1HCROSSBOW@1,"Black Market",2,0,0001-01-01T00:00:00,13548,2022-10-18T06:50:00,metalBar,8,planks,16,Bridgewatch
T7_MAIN_1HCROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,505792,2022-10-18T06:50:00,metalBar,8,planks,16,Bridgewatch
T7_MAIN_1HCROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,180630,2022-10-18T06:55:00,metalBar,8,planks,16,Bridgewatch
T8_MAIN_1HCROSSBOW,"Black Market",2,0,0001-01-01T00:00:00,45160,2022-10-18T09:40:00,metalBar,8,planks,16,Bridgewatch
T8_MAIN_1HCROSSBOW@1,"Black Market",2,0,0001-01-01T00:00:00,207736,2022-10-18T09:40:00,metalBar,8,planks,16,Bridgewatch
T8_MAIN_1HCROSSBOW@2,"Black Market",2,0,0001-01-01T00:00:00,722520,2022-10-18T09:40:00,metalBar,8,planks,16,Bridgewatch
T8_MAIN_1HCROSSBOW@3,"Black Market",2,0,0001-01-01T00:00:00,975429,2022-10-18T09:40:00,metalBar,8,planks,16,Bridgewatch
T2_OFF_SHIELD,"Black Market",2,0,0001-01-01T00:00:00,288,2022-10-18T14:55:00,metalBar,4,planks,4,Martlock
T3_OFF_SHIELD,"Black Market",2,0,0001-01-01T00:00:00,282,2022-10-18T14:55:00,metalBar,4,planks,4,Martlock
T4_OFF_SHIELD,"Black Market",2,1325,2022-10-18T11:55:00,376,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T4_OFF_SHIELD@1,"Black Market",2,2487,2022-10-18T14:50:00,2444,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T4_OFF_SHIELD@2,"Black Market",2,0,0001-01-01T00:00:00,6392,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T4_OFF_SHIELD@3,"Black Market",2,0,0001-01-01T00:00:00,30120,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T5_OFF_SHIELD,"Black Market",2,4533,2022-10-17T21:10:00,4512,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T5_OFF_SHIELD@1,"Black Market",2,8888,2022-10-17T21:10:00,376,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T5_OFF_SHIELD@2,"Black Market",2,0,0001-01-01T00:00:00,22590,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T5_OFF_SHIELD@3,"Black Market",2,0,0001-01-01T00:00:00,43645,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T6_OFF_SHIELD,"Black Market",2,15385,2022-10-17T21:30:00,8648,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T6_OFF_SHIELD@1,"Black Market",2,27398,2022-10-17T21:25:00,12801,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T6_OFF_SHIELD@2,"Black Market",2,0,0001-01-01T00:00:00,85785,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T6_OFF_SHIELD@3,"Black Market",2,0,0001-01-01T00:00:00,210770,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T7_OFF_SHIELD,"Black Market",2,35735,2022-10-18T11:15:00,21084,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T7_OFF_SHIELD@1,"Black Market",2,130193,2022-10-17T21:35:00,19565,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T7_OFF_SHIELD@2,"Black Market",2,0,0001-01-01T00:00:00,150550,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T7_OFF_SHIELD@3,"Black Market",2,0,0001-01-01T00:00:00,192672,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T8_OFF_SHIELD,"Black Market",2,135000,2022-10-18T11:55:00,31605,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T8_OFF_SHIELD@1,"Black Market",2,252994,2022-10-18T16:50:00,243891,2022-10-18T16:50:00,metalBar,4,planks,4,Martlock
T8_OFF_SHIELD@2,"Black Market",2,0,0001-01-01T00:00:00,24084,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
T8_OFF_SHIELD@3,"Black Market",2,0,0001-01-01T00:00:00,1192158,2022-10-18T14:15:00,metalBar,4,planks,4,Martlock
